"date","product_id","region_id","product_category","demand","day_of_week","day_of_month","week_of_year","month","quarter","is_weekend","is_federal_holiday","is_ramadan","ramadan_day","is_pre_raya_window","is_pre_cny_window","is_mega_sale","mega_sale_base_magnitude","is_school_holiday","is_government_payday_window","is_private_payday_window","social_media_index","competitor_activity_index","marketing_spend_myr"
"2023-10-15","P003","WCP","Food","286","6","15","41","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.3637","0.317","370.51"
"2023-10-16","P003","WCP","Food","306","0","16","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2684","0.3795","314.62"
"2023-10-17","P003","WCP","Food","328","1","17","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2484","0.3335","332.67"
"2023-10-18","P003","WCP","Food","316","2","18","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2752","0.2119","285.11"
"2023-10-19","P003","WCP","Food","391","3","19","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.0809","0.8131","324.07"
"2023-10-20","P003","WCP","Food","324","4","20","42","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2069","0.2597","277.63"
"2023-10-21","P003","WCP","Food","369","5","21","42","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.1857","0.3359","205.51"
"2023-10-22","P003","WCP","Food","276","6","22","42","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.1335","0.1093","382.94"
"2023-10-23","P003","WCP","Food","273","0","23","43","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.1271","0.3251","262.23"
"2023-10-24","P003","WCP","Food","364","1","24","43","10","4","0","0","0","0","0","0","0","0.0","0","1","0","0.1096","0.1138","276.08"
"2023-10-25","P003","WCP","Food","407","2","25","43","10","4","0","0","0","0","0","0","0","0.0","0","1","0","0.6175","0.5737","273.2"
"2023-10-26","P003","WCP","Food","416","3","26","43","10","4","0","0","0","0","0","0","0","0.0","0","1","0","0.2551","0.6035","383.19"
"2023-10-27","P003","WCP","Food","392","4","27","43","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.0782","0.3337","323.24"
"2023-10-28","P003","WCP","Food","334","5","28","43","10","4","1","1","0","0","0","0","0","0.0","0","0","0","0.5093","0.5918","330.01"
"2023-10-29","P003","WCP","Food","340","6","29","43","10","4","1","0","0","0","0","0","0","0.0","0","0","0","0.1819","0.4124","345.02"
"2023-10-30","P003","WCP","Food","275","0","30","44","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2093","0.0761","335.57"
"2023-10-31","P003","WCP","Food","316","1","31","44","10","4","0","0","0","0","0","0","0","0.0","0","0","0","0.5232","0.4947","311.51"
"2023-11-01","P003","WCP","Food","385","2","1","44","11","4","0","0","0","0","0","0","0","0.0","0","0","1","0.0707","0.4185","310.04"
"2023-11-02","P003","WCP","Food","366","3","2","44","11","4","0","0","0","0","0","0","0","0.0","0","0","1","0.1086","0.1192","368.98"
"2023-11-03","P003","WCP","Food","413","4","3","44","11","4","0","0","0","0","0","0","0","0.0","0","0","1","0.4664","0.0832","247.03"
"2023-11-04","P003","WCP","Food","328","5","4","44","11","4","1","0","0","0","0","0","0","0.0","0","0","0","0.4894","0.2311","261.78"
"2023-11-05","P003","WCP","Food","349","6","5","44","11","4","1","0","0","0","0","0","0","0.0","0","0","0","0.2972","0.1121","330.75"
"2023-11-06","P003","WCP","Food","347","0","6","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2782","0.4652","316.4"
"2023-11-07","P003","WCP","Food","331","1","7","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.5185","0.1805","285.92"
"2023-11-08","P003","WCP","Food","358","2","8","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.5241","0.5164","408.5"
"2023-11-09","P003","WCP","Food","373","3","9","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.582","0.6302","248.09"
"2023-11-10","P003","WCP","Food","411","4","10","45","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.7572","0.2664","303.59"
"2023-11-11","P003","WCP","Food","1635","5","11","45","11","4","1","0","0","0","0","0","1","10.0","0","0","0","0.8209","0.8228","942.06"
"2023-11-12","P003","WCP","Food","347","6","12","45","11","4","1","1","0","0","0","0","0","0.0","0","0","0","0.2342","0.2065","283.01"
"2023-11-13","P003","WCP","Food","320","0","13","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2944","0.1906","271.24"
"2023-11-14","P003","WCP","Food","330","1","14","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.259","0.0764","287.4"
"2023-11-15","P003","WCP","Food","330","2","15","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2787","0.1789","372.72"
"2023-11-16","P003","WCP","Food","383","3","16","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2296","0.0327","283.92"
"2023-11-17","P003","WCP","Food","343","4","17","46","11","4","0","0","0","0","0","0","0","0.0","0","0","0","0.2943","0.1523","318.7"
"2023-11-18","P003","WCP","Food","370","5","18","46","11","4","1","0","0","0","0","0","0","0.0","1","0","0","0.4615","0.2143","273.75"
"2023-11-19","P003","WCP","Food","304","6","19","46","11","4","1","0","0","0","0","0","0","0.0","1","0","0","0.039","0.3673","333.05"
"2023-11-20","P003","WCP","Food","417","0","20","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.2838","0.3718","349.47"
"2023-11-21","P003","WCP","Food","394","1","21","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.0287","0.0259","292.38"
"2023-11-22","P003","WCP","Food","360","2","22","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3364","0.192","331.84"
"2023-11-23","P003","WCP","Food","367","3","23","47","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1217","0.0268","295.06"
"2023-11-24","P003","WCP","Food","424","4","24","47","11","4","0","0","0","0","0","0","0","0.0","1","1","0","0.579","0.2175","302.15"
"2023-11-25","P003","WCP","Food","435","5","25","47","11","4","1","0","0","0","0","0","0","0.0","1","1","0","0.3848","0.1858","320.44"
"2023-11-26","P003","WCP","Food","370","6","26","47","11","4","1","0","0","0","0","0","0","0.0","1","1","0","0.394","0.717","314.29"
"2023-11-27","P003","WCP","Food","311","0","27","48","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.5711","0.2739","310.76"
"2023-11-28","P003","WCP","Food","327","1","28","48","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1725","0.3347","233.74"
"2023-11-29","P003","WCP","Food","389","2","29","48","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1339","0.3223","244.42"
"2023-11-30","P003","WCP","Food","374","3","30","48","11","4","0","0","0","0","0","0","0","0.0","1","0","0","0.4021","0.3589","222.19"
"2023-12-01","P003","WCP","Food","436","4","1","48","12","4","0","0","0","0","0","0","0","0.0","1","0","1","0.1893","0.2116","236.95"
"2023-12-02","P003","WCP","Food","337","5","2","48","12","4","1","0","0","0","0","0","0","0.0","1","0","1","0.4606","0.3508","320.7"
"2023-12-03","P003","WCP","Food","393","6","3","48","12","4","1","0","0","0","0","0","0","0.0","1","0","1","0.1976","0.1794","284.11"
"2023-12-04","P003","WCP","Food","339","0","4","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.2224","0.14","271.57"
"2023-12-05","P003","WCP","Food","322","1","5","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.4783","0.602","381.12"
"2023-12-06","P003","WCP","Food","406","2","6","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.249","0.5327","354.11"
"2023-12-07","P003","WCP","Food","419","3","7","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3249","0.561","228.45"
"2023-12-08","P003","WCP","Food","371","4","8","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.217","0.2837","260.94"
"2023-12-09","P003","WCP","Food","397","5","9","49","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.3541","0.2224","257.32"
"2023-12-10","P003","WCP","Food","314","6","10","49","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.3934","0.4414","302.81"
"2023-12-11","P003","WCP","Food","288","0","11","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.9126","0.3274","241.88"
"2023-12-12","P003","WCP","Food","1405","1","12","50","12","4","0","0","0","0","0","0","1","7.5","1","0","0","0.8162","0.811","808.05"
"2023-12-13","P003","WCP","Food","372","2","13","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3966","0.7073","318.79"
"2023-12-14","P003","WCP","Food","367","3","14","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1054","0.0742","293.98"
"2023-12-15","P003","WCP","Food","419","4","15","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3655","0.0991","241.05"
"2023-12-16","P003","WCP","Food","389","5","16","50","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.336","0.043","304.57"
"2023-12-17","P003","WCP","Food","403","6","17","50","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.2274","0.2611","305.83"
"2023-12-18","P003","WCP","Food","368","0","18","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3889","0.6372","309.66"
"2023-12-19","P003","WCP","Food","401","1","19","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.0836","0.3694","236.66"
"2023-12-20","P003","WCP","Food","376","2","20","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.611","0.6029","344.14"
"2023-12-21","P003","WCP","Food","341","3","21","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1382","0.2591","277.62"
"2023-12-22","P003","WCP","Food","469","4","22","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.0829","0.1337","248.19"
"2023-12-23","P003","WCP","Food","401","5","23","51","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.4481","0.3293","303.15"
"2023-12-24","P003","WCP","Food","454","6","24","51","12","4","1","0","0","0","0","0","0","0.0","1","1","0","0.0854","0.1876","329.81"
"2023-12-25","P003","WCP","Food","438","0","25","52","12","4","0","1","0","0","0","0","0","0.0","1","1","0","0.6982","0.2193","326.83"
"2023-12-26","P003","WCP","Food","468","1","26","52","12","4","0","0","0","0","0","0","0","0.0","1","1","0","0.3382","0.1074","357.92"
"2023-12-27","P003","WCP","Food","417","2","27","52","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3969","0.3141","271.42"
"2023-12-28","P003","WCP","Food","450","3","28","52","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.4618","0.2149","227.12"
"2023-12-29","P003","WCP","Food","427","4","29","52","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.4548","0.0766","285.26"
"2023-12-30","P003","WCP","Food","381","5","30","52","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.934","0.1215","180.0"
"2023-12-31","P003","WCP","Food","370","6","31","52","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.6224","0.103","262.49"
"2024-01-01","P003","WCP","Food","1121","0","1","1","1","1","0","1","0","0","0","0","1","4.5","0","0","1","0.9048","0.3598","854.8"
"2024-01-02","P003","WCP","Food","453","1","2","1","1","1","0","0","0","0","0","0","0","0.0","0","0","1","0.1394","0.5552","277.8"
"2024-01-03","P003","WCP","Food","418","2","3","1","1","1","0","0","0","0","0","0","0","0.0","0","0","1","0.4596","0.2954","322.93"
"2024-01-04","P003","WCP","Food","393","3","4","1","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.2965","0.1838","299.04"
"2024-01-05","P003","WCP","Food","405","4","5","1","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.3205","0.1745","320.14"
"2024-01-06","P003","WCP","Food","409","5","6","1","1","1","1","0","0","0","0","0","0","0.0","0","0","0","0.0477","0.6126","312.65"
"2024-01-07","P003","WCP","Food","365","6","7","1","1","1","1","0","0","0","0","0","0","0.0","0","0","0","0.4057","0.214","233.2"
"2024-01-08","P003","WCP","Food","354","0","8","2","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1745","0.0247","327.07"
"2024-01-09","P003","WCP","Food","424","1","9","2","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1673","0.1847","275.71"
"2024-01-10","P003","WCP","Food","430","2","10","2","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.0859","0.458","309.68"
"2024-01-11","P003","WCP","Food","403","3","11","2","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.2301","0.1966","320.78"
"2024-01-12","P003","WCP","Food","377","4","12","2","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.4252","0.3259","264.21"
"2024-01-13","P003","WCP","Food","385","5","13","2","1","1","1","0","0","0","0","0","0","0.0","0","0","0","0.2769","0.2295","268.9"
"2024-01-14","P003","WCP","Food","346","6","14","2","1","1","1","0","0","0","0","0","0","0.0","0","0","0","0.4365","0.2583","301.52"
"2024-01-15","P003","WCP","Food","341","0","15","3","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.3839","0.3733","278.33"
"2024-01-16","P003","WCP","Food","414","1","16","3","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1997","0.6068","377.39"
"2024-01-17","P003","WCP","Food","448","2","17","3","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1138","0.28","300.46"
"2024-01-18","P003","WCP","Food","416","3","18","3","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.2909","0.7119","247.69"
"2024-01-19","P003","WCP","Food","411","4","19","3","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.4137","0.5052","393.82"
"2024-01-20","P003","WCP","Food","368","5","20","3","1","1","1","0","0","0","0","1","0","0.0","0","0","0","0.2497","0.1294","568.45"
"2024-01-21","P003","WCP","Food","333","6","21","3","1","1","1","0","0","0","0","1","0","0.0","0","0","0","0.4929","0.5193","536.99"
"2024-01-22","P003","WCP","Food","386","0","22","4","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.2233","0.271","662.95"
"2024-01-23","P003","WCP","Food","351","1","23","4","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.0904","0.3883","564.96"
"2024-01-24","P003","WCP","Food","437","2","24","4","1","1","0","0","0","0","0","1","0","0.0","0","1","0","0.3151","0.5247","533.38"
"2024-01-25","P003","WCP","Food","443","3","25","4","1","1","0","0","0","0","0","1","0","0.0","0","1","0","0.247","0.4652","410.46"
"2024-01-26","P003","WCP","Food","475","4","26","4","1","1","0","0","0","0","0","1","0","0.0","0","1","0","0.6531","0.2701","354.43"
"2024-01-27","P003","WCP","Food","384","5","27","4","1","1","1","0","0","0","0","1","0","0.0","0","0","0","0.1639","0.5616","638.86"
"2024-01-28","P003","WCP","Food","346","6","28","4","1","1","1","0","0","0","0","1","0","0.0","0","0","0","0.1381","0.392","564.24"
"2024-01-29","P003","WCP","Food","402","0","29","5","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.1979","0.7094","523.72"
"2024-01-30","P003","WCP","Food","440","1","30","5","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.6144","0.1625","528.57"
"2024-01-31","P003","WCP","Food","421","2","31","5","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.7372","0.3298","564.83"
"2024-02-01","P003","WCP","Food","458","3","1","5","2","1","0","0","0","0","0","1","0","0.0","0","0","1","0.7478","0.1327","591.42"
"2024-02-02","P003","WCP","Food","747","4","2","5","2","1","0","0","0","0","0","1","1","3.5","0","0","1","1.0","0.5493","1007.0"
"2024-02-03","P003","WCP","Food","422","5","3","5","2","1","1","0","0","0","0","1","0","0.0","0","0","1","0.4461","0.5108","555.63"
"2024-02-04","P003","WCP","Food","326","6","4","5","2","1","1","0","0","0","0","1","0","0.0","0","0","0","0.1274","0.4128","582.63"
"2024-02-05","P003","WCP","Food","389","0","5","6","2","1","0","0","0","0","0","1","0","0.0","0","0","0","0.2707","0.1024","499.39"
"2024-02-06","P003","WCP","Food","383","1","6","6","2","1","0","0","0","0","0","1","0","0.0","0","0","0","0.1774","0.4065","359.74"
"2024-02-07","P003","WCP","Food","384","2","7","6","2","1","0","0","0","0","0","1","0","0.0","0","0","0","0.3398","0.1648","477.64"
"2024-02-08","P003","WCP","Food","402","3","8","6","2","1","0","0","0","0","0","1","0","0.0","0","0","0","0.6501","0.1465","434.42"
"2024-02-09","P003","WCP","Food","428","4","9","6","2","1","0","0","0","0","0","1","0","0.0","0","0","0","0.0944","0.0578","636.0"
"2024-02-10","P003","WCP","Food","377","5","10","6","2","1","1","1","0","0","0","0","0","0.0","0","0","0","0.1646","0.5102","256.7"
"2024-02-11","P003","WCP","Food","335","6","11","6","2","1","1","1","0","0","0","0","0","0.0","0","0","0","0.4315","0.1129","255.14"
"2024-02-12","P003","WCP","Food","297","0","12","7","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.299","0.5252","270.83"
"2024-02-13","P003","WCP","Food","381","1","13","7","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.425","0.2495","337.58"
"2024-02-14","P003","WCP","Food","414","2","14","7","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.3467","0.0102","339.56"
"2024-02-15","P003","WCP","Food","393","3","15","7","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.171","0.1714","263.77"
"2024-02-16","P003","WCP","Food","376","4","16","7","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.0688","0.4267","279.72"
"2024-02-17","P003","WCP","Food","347","5","17","7","2","1","1","0","0","0","0","0","0","0.0","0","0","0","0.2568","0.3962","292.07"
"2024-02-18","P003","WCP","Food","343","6","18","7","2","1","1","0","0","0","0","0","0","0.0","0","0","0","0.2567","0.0272","362.59"
"2024-02-19","P003","WCP","Food","322","0","19","8","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.4178","0.6474","207.66"
"2024-02-20","P003","WCP","Food","345","1","20","8","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.2183","0.5874","236.1"
"2024-02-21","P003","WCP","Food","383","2","21","8","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.177","0.1912","409.4"
"2024-02-22","P003","WCP","Food","465","3","22","8","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.3325","0.5886","353.0"
"2024-02-23","P003","WCP","Food","471","4","23","8","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.2642","0.4792","232.93"
"2024-02-24","P003","WCP","Food","531","5","24","8","2","1","1","1","0","0","0","0","0","0.0","0","1","0","0.4035","0.131","441.11"
"2024-02-25","P003","WCP","Food","412","6","25","8","2","1","1","0","0","0","0","0","0","0.0","0","1","0","0.0857","0.175","328.72"
"2024-02-26","P003","WCP","Food","330","0","26","9","2","1","0","0","0","0","0","0","0","0.0","0","1","0","0.0827","0.5457","305.09"
"2024-02-27","P003","WCP","Food","455","1","27","9","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.2695","0.3249","366.49"
"2024-02-28","P003","WCP","Food","405","2","28","9","2","1","0","0","0","0","1","0","0","0.0","0","0","0","0.0673","0.3616","521.33"
